"@timestamp","@version",context,"data_stream.dataset",type,response,request,path,metrics,method,message,"logger_name",level,latency,host,"extra_data","data_stream.type","data_stream.namespace","event.original","_id","_index","_score"
"Aug 20, 2024 @ 01:02:09.876",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.3043775761720005,""x2"":0.8262917850040965,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 1.3043775761720005, ""x2"": 0.8262917850040965, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.876Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005319118499755859, ""request"": ""{\""x1\"": 1.3043775761720005, \""x2\"": 0.8262917850040965, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.3043775761720005,\""x2\"":0.8262917850040965,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","ykCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.874",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.3903676035076544,""x2"":1.832659162712583,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": -0.3903676035076544, ""x2"": 1.832659162712583, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.874Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005013942718505859, ""request"": ""{\""x1\"": -0.3903676035076544, \""x2\"": 1.832659162712583, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.3903676035076544,\""x2\"":1.832659162712583,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","rECXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.872",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.1633663831312897,""x2"":2.1253569933290963,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 1.1633663831312897, ""x2"": 2.1253569933290963, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.872Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004799365997314453, ""request"": ""{\""x1\"": 1.1633663831312897, \""x2\"": 2.1253569933290963, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.1633663831312897,\""x2\"":2.1253569933290963,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","yUCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.870",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.3054929873013577,""x2"":1.453020353153965,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 1.3054929873013577, ""x2"": 1.453020353153965, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.870Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004949569702148438, ""request"": ""{\""x1\"": 1.3054929873013577, \""x2\"": 1.453020353153965, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.3054929873013577,\""x2\"":1.453020353153965,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","DECXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.868",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.6303957214772956,""x2"":1.280710795270197,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.6303957214772956, ""x2"": 1.280710795270197, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.868Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006401538848876953, ""request"": ""{\""x1\"": 0.6303957214772956, \""x2\"": 1.280710795270197, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.6303957214772956,\""x2\"":1.280710795270197,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","6ECXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.866",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":2.0937883391416996,""x2"":1.9743085064450323,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 2.0937883391416996, ""x2"": 1.9743085064450323, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.866Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005357265472412109, ""request"": ""{\""x1\"": 2.0937883391416996, \""x2\"": 1.9743085064450323, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":2.0937883391416996,\""x2\"":1.9743085064450323,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","IECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.864",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.6768861845296483,""x2"":-0.10761493322869198,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.6768861845296483, ""x2"": -0.10761493322869198, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.864Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005407333374023438, ""request"": ""{\""x1\"": 0.6768861845296483, \""x2\"": -0.10761493322869198, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.6768861845296483,\""x2\"":-0.10761493322869198,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","mECXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.862",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.6597624043495853,""x2"":1.9985703364776273,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 1.6597624043495853, ""x2"": 1.9985703364776273, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.862Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005362033843994141, ""request"": ""{\""x1\"": 1.6597624043495853, \""x2\"": 1.9985703364776273, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.6597624043495853,\""x2\"":1.9985703364776273,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","cECXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.860",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.8484245882300954,""x2"":0.9382250677176343,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.8484245882300954, ""x2"": 0.9382250677176343, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.860Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005908012390136719, ""request"": ""{\""x1\"": 0.8484245882300954, \""x2\"": 0.9382250677176343, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.8484245882300954,\""x2\"":0.9382250677176343,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","hECXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.858",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.5560956840375932,""x2"":-0.626773236898091,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 1.5560956840375932, ""x2"": -0.626773236898091, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.858Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006418228149414062, ""request"": ""{\""x1\"": 1.5560956840375932, \""x2\"": -0.626773236898091, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.5560956840375932,\""x2\"":-0.626773236898091,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","V0CXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.856",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.127559565106791,""x2"":0.9268379016874735,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.127559565106791, ""x2"": 0.9268379016874735, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.856Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007092952728271484, ""request"": ""{\""x1\"": -1.127559565106791, \""x2\"": 0.9268379016874735, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.127559565106791,\""x2\"":0.9268379016874735,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","NECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.854",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.12100884240315479,""x2"":2.267589645116541,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.12100884240315479, ""x2"": 2.267589645116541, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.854Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007002353668212891, ""request"": ""{\""x1\"": 0.12100884240315479, \""x2\"": 2.267589645116541, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.12100884240315479,\""x2\"":2.267589645116541,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","S0CXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.852",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.694786814587931,""x2"":1.0531912073169158,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.694786814587931, ""x2"": 1.0531912073169158, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.852Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006008148193359375, ""request"": ""{\""x1\"": 0.694786814587931, \""x2\"": 1.0531912073169158, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.694786814587931,\""x2\"":1.0531912073169158,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","yECXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.850",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.47739978576637143,""x2"":1.6739650252570721,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.47739978576637143, ""x2"": 1.6739650252570721, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.850Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005524158477783203, ""request"": ""{\""x1\"": 0.47739978576637143, \""x2\"": 1.6739650252570721, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.47739978576637143,\""x2\"":1.6739650252570721,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","q0CXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.848",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.419437144008279,""x2"":1.588223660852162,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 1.419437144008279, ""x2"": 1.588223660852162, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.848Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005445480346679688, ""request"": ""{\""x1\"": 1.419437144008279, \""x2\"": 1.588223660852162, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.419437144008279,\""x2\"":1.588223660852162,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","x0CXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.846",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.45785953813756675,""x2"":-0.1515512213908945,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": 0.45785953813756675, ""x2"": -0.1515512213908945, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.846Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.000598907470703125, ""request"": ""{\""x1\"": 0.45785953813756675, \""x2\"": -0.1515512213908945, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.45785953813756675,\""x2\"":-0.1515512213908945,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","C0CXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.844",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.6322584389829722,""x2"":1.0370044185133576,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.6322584389829722, ""x2"": 1.0370044185133576, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.844Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005424022674560547, ""request"": ""{\""x1\"": -0.6322584389829722, \""x2\"": 1.0370044185133576, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.6322584389829722,\""x2\"":1.0370044185133576,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","50CXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
